,title,link
1603,Treasury Analyst - Balance Sheet Management at Absa Bank Limited,https://www.myjobmag.co.ke/job/treasury-analyst-balance-sheet-management-absa-bank-limited
1604,AGF Assistant Business Development Officer at African Guarantee Fund (AGF),https://www.myjobmag.co.ke/job/agf-assistant-business-development-officer-african-guarantee-fund-agf
1605,Mathematics Teacher & Business at Kileleshwa Academy,https://www.myjobmag.co.ke/job/mathematics-teacher-business-kileleshwa-academy
1606,Gender And Governance Analyst at UN Women,https://www.myjobmag.co.ke/job/gender-and-governance-analyst-un-women
1607,Programme Analyst at UN Women,https://www.myjobmag.co.ke/job/programme-analyst-un-women
1608,Business Program Manager at Microsoft,https://www.myjobmag.co.ke/job/business-program-manager-microsoft-5
1609,IT Business Analyst at Safaricom Kenya,https://www.myjobmag.co.ke/job/it-business-analyst-safaricom-kenya
1610,ERP Business Analyst Functional Analyst at Safal Group,https://www.myjobmag.co.ke/job/erp-business-analyst-functional-analyst-safal-group
1611,Human Resource Business Partner at Moove,https://www.myjobmag.co.ke/job/human-resource-business-partner-moove-2
1612,Tech Hub Applications Analyst at Marie Stopes,https://www.myjobmag.co.ke/job/tech-hub-applications-analyst-marie-stopes
1613,Head of Business Development at Safeguard Workwear,https://www.myjobmag.co.ke/job/head-of-business-development-safeguard-workwear
1614,Business Advisor at PharmAccess Group,https://www.myjobmag.co.ke/job/business-advisor-pharmaccess-group
1615,Business Development Lead at Lami,https://www.myjobmag.co.ke/job/business-development-lead-lami
1616,Financial Analyst at Maersk Line,https://www.myjobmag.co.ke/job/financial-analyst-maersk-line
1617,Category Management Analyst (They/She/He) at Glovo,https://www.myjobmag.co.ke/job/category-management-analyst-they-she-he-glovo
1618,Assistant Claims Manager – General Business at CIC Insurance,https://www.myjobmag.co.ke/job/assistant-claims-manager-general-business-cic-insurance
1619,Operations Analyst at Metropolitan Cannon Life Assurance,https://www.myjobmag.co.ke/job/operations-analyst-metropolitan-cannon-life-assurance
1620,Business Analyst at Madison Group Limited,https://www.myjobmag.co.ke/job/business-analyst-madison-group-limited
1621,Business Development Manager – Retail at Madison Group Limited,https://www.myjobmag.co.ke/job/business-development-manager-retail-madison-group-limited
1622,Business Development & Customer Experience Manager at Equity Bank Kenya,https://www.myjobmag.co.ke/job/business-development-customer-experience-manager-equity-bank-kenya
1623,Business Development Executives at Tracom,https://www.myjobmag.co.ke/job/business-development-executives-tracom
1624,Head Of Business Development at Plan International,https://www.myjobmag.co.ke/job/head-of-business-development-plan-international
1625,Internal Auditor-Business at Gulf African Bank,https://www.myjobmag.co.ke/job/internal-auditor-business-gulf-african-bank
1626,Business Development Assistant at Unity Homes,https://www.myjobmag.co.ke/job/business-development-assistant-unity-homes
1627,Data Analyst Consultant at This Ability,https://www.myjobmag.co.ke/job/data-analyst-consultant-this-ability
1628,Software Quality Assurance Analyst at KCB Bank Kenya,https://www.myjobmag.co.ke/job/software-quality-assurance-analyst-kcb-bank-kenya-1
1629,Analyst Trade and Development Bank - TDB at Trade and Development Bank (TDB),https://www.myjobmag.co.ke/job/analyst-trade-and-development-bank-tdb-trade-and-development-bank-tdb
1630,Chief Manager (CM) – Business Intelligence at Kenya Revenue Authority (KRA),https://www.myjobmag.co.ke/job/chief-manager-cm-business-intelligence-kenya-revenue-authority-kra
1631,Assistant Manager (AM) - Business Analyst at Kenya Revenue Authority (KRA),https://www.myjobmag.co.ke/job/assistant-manager-am-business-analyst-kenya-revenue-authority-kra
1632,Assistant Manager – Senior Projects Investment Analyst at Kenya Revenue Authority (KRA),https://www.myjobmag.co.ke/job/assistant-manager-senior-projects-investment-analyst-kenya-revenue-authority-kra
1633,Supervisor - Business Analyst at Kenya Revenue Authority (KRA),https://www.myjobmag.co.ke/job/supervisor-business-analyst-kenya-revenue-authority-kra
1634,Business Support Assistant (Finance and Administration) at World Food Programme (WFP),https://www.myjobmag.co.ke/job/business-support-assistant-finance-and-administration-world-food-programme-wfp
1635,Financial Analyst at First Community Bank,https://www.myjobmag.co.ke/job/financial-analyst-first-community-bank
1636,Data and Research Analyst (Remote) at Nourishing Africa,https://www.myjobmag.co.ke/job/data-and-research-analyst-remote-nourishing-africa
1637,Growth Analyst at Ilara Health,https://www.myjobmag.co.ke/job/growth-analyst-ilara-health
1638,Business Development Manager- Cloud & Digital Solutions at Computech Limited,https://www.myjobmag.co.ke/job/business-development-manager-cloud-digital-solutions-computech-limited
1639,Server Platform Analyst at Absa Bank Limited,https://www.myjobmag.co.ke/job/server-platform-analyst-absa-bank-limited
1640,Remote Business Development Unpaid Internship at Trivayu,https://www.myjobmag.co.ke/job/remote-business-development-unpaid-internship-trivayu
1641,Business Development Officer- IT Solutions at Centum,https://www.myjobmag.co.ke/job/business-development-officer-it-solutions-centum
1642,Business Development Officer at APA Life Assurance Company Ltd,https://www.myjobmag.co.ke/job/business-development-officer-apa-life-assurance-company-ltd
1643,Senior Business Development Manager at APA Life Assurance Company Ltd,https://www.myjobmag.co.ke/job/senior-business-development-manager-apa-life-assurance-company-ltd
1644,Business Development Manager at Network Recruitment,https://www.myjobmag.co.ke/job/business-development-manager-network-recruitment
1645,"Director, University Partnerships (Education / Business Development / Programs) at CA Global",https://www.myjobmag.co.ke/job/director-university-partnerships-education-business-development-programs-ca-global
1646,Management Analyst at Pesapal,https://www.myjobmag.co.ke/job/management-analyst-pesapal
1647,Senior Test Analyst at Azenia,https://www.myjobmag.co.ke/job/senior-test-analyst-azenia
1648,Business Intelligence Developer at Co-operative Bank of Kenya,https://www.myjobmag.co.ke/job/business-intelligence-developer-co-operative-bank-of-kenya
1649,Data Governance Analyst at Co-operative Bank of Kenya,https://www.myjobmag.co.ke/job/data-governance-analyst-co-operative-bank-of-kenya-1
1650,Business Intelligence Developer at Absa Bank Limited,https://www.myjobmag.co.ke/job/business-intelligence-developer-absa-bank-limited
1651,Political Analyst at Mercy Corps,https://www.myjobmag.co.ke/job/political-analyst-mercy-corps
1652,Regional Grocery Analyst - Jumia (Full Time) at Jumia,https://www.myjobmag.co.ke/job/regional-grocery-analyst-jumia-full-time-jumia
1653,Human Resource Business Partner at Penda Health,https://www.myjobmag.co.ke/job/human-resource-business-partner-penda-health
1654,Senior Finance Business Analyst at Medair,https://www.myjobmag.co.ke/job/senior-finance-business-analyst-medair
1655,D&T Plan - Business Analyst at Diageo,https://www.myjobmag.co.ke/job/d-t-plan-business-analyst-diageo
1656,Business Program Manager at Microsoft,https://www.myjobmag.co.ke/job/business-program-manager-microsoft-3
1657,Business Leader Primary Care Africa at Philips,https://www.myjobmag.co.ke/job/business-leader-primary-care-africa-philips-1
1658,Assistant Business Development Manager at Summit Human Resource & Marketing Consultant,https://www.myjobmag.co.ke/job/assistant-business-development-manager-summit-human-resource-amp-marketing-consultant
1659,Secondary Computer Studies & Business Studies Learning Designer at Nova Pioneer,https://www.myjobmag.co.ke/job/secondary-computer-studies-business-studies-learning-designer-nova-pioneer
1660,Digital Listening Analyst at SPARK Publicity,https://www.myjobmag.co.ke/job/digital-listening-analyst-spark-publicity
1661,Operations Analyst - Account Services at Absa Bank Limited,https://www.myjobmag.co.ke/job/operations-analyst-account-services-absa-bank-limited
1662,Business Development Executive at COSEKE,https://www.myjobmag.co.ke/job/business-development-executive-coseke
1663,Business Analyst – Dynamics CRM at Old Mutual Kenya,https://www.myjobmag.co.ke/job/business-analyst-dynamics-crm-old-mutual-kenya
1664,Audit and Risk Analyst at KCB Bank Kenya,https://www.myjobmag.co.ke/job/audit-and-risk-analyst-kcb-bank-kenya
1665,Software Asset Management (SAM) Analyst at KCB Bank Kenya,https://www.myjobmag.co.ke/job/software-asset-management-sam-analyst-kcb-bank-kenya
1666,Business Support Assistant (Administration) at World Food Programme (WFP),https://www.myjobmag.co.ke/job/business-support-assistant-administration-world-food-programme-wfp
1667,Customer Intelligence Senior Analyst at Jumo World,https://www.myjobmag.co.ke/job/customer-intelligence-senior-analyst-jumo-world
1668,"Business Development Lead, Power Systems- East Africa at Schneider Electric",https://www.myjobmag.co.ke/job/business-development-lead-power-systems-east-africa-schneider-electric
1669,System Administrator and Analyst at International Livestock Research Institute (ILRI),https://www.myjobmag.co.ke/job/system-administrator-and-analyst-international-livestock-research-institute-ilri
1670,FMCG Human resource business partner at Reeds Africa Consult,https://www.myjobmag.co.ke/job/fmcg-human-resource-business-partner-reeds-africa-consult
1671,Information Technology Business Invoice Coordinator at Mercy Corps,https://www.myjobmag.co.ke/job/information-technology-business-invoice-coordinator-mercy-corps
1672,Business Development Officer (Bancassurance) at Heritage Insurance,https://www.myjobmag.co.ke/job/business-development-officer-bancassurance-heritage-insurance
1673,Human Resources Business Partner at Heritage Insurance,https://www.myjobmag.co.ke/job/human-resources-business-partner-heritage-insurance
1674,Financial Analyst at Pawame,https://www.myjobmag.co.ke/job/financial-analyst-pawame-1
1675,Credit Analyst at Caritas Microfinance Bank,https://www.myjobmag.co.ke/job/credit-analyst-4
1676,Senior Human Resource Business Partner. at Kenya Red Cross Society,https://www.myjobmag.co.ke/job/senior-human-resource-business-partner-kenya-red-cross-society-1
1677,Business Development Supervisor at Oilfield Movers Limited,https://www.myjobmag.co.ke/job/business-development-supervisor-oilfield-movers-limited
1678,Business Solutions Executive at Nation Media Group,https://www.myjobmag.co.ke/job/business-solutions-executive-nation-media-group-2
1679,Business Solutions Manager - Niche Products at Nation Media Group,https://www.myjobmag.co.ke/job/business-solutions-manager-niche-products-nation-media-group
1680,"Editor, Africa Business at BBC World Service",https://www.myjobmag.co.ke/job/editor-africa-business-bbc-world-service
1681,Credit Analyst - Financial Services at TUME Middle Africa Consulting Limited,https://www.myjobmag.co.ke/job/credit-analyst-financial-services-tume-middle-africa-consulting-limited-1
1682,Senior Human Resource Business Partner at Kenya Red Cross Society,https://www.myjobmag.co.ke/job/senior-human-resource-business-partner-kenya-red-cross-society
1683,Data Solutions Analyst at Nithio,https://www.myjobmag.co.ke/job/data-solutions-analyst-nithio
1684,Business Development Associate - JumiaPay at Jumia,https://www.myjobmag.co.ke/job/business-development-associate-jumiapay-jumia
1685,"Business Development Officer & Secretary at Ngeri, Omiti & Bush Advocates LLP",https://www.myjobmag.co.ke/job/business-development-officer-secretary-ngeri-omiti
1686,Dean (Chandaria School Of Business) at United States International University - USIU Africa,https://www.myjobmag.co.ke/job/dean-chandaria-school-of-business-united-states-international-university-usiu-africa
1687,"Business Manager, Chief Executive's Office at Stanbic Bank",https://www.myjobmag.co.ke/job/business-manager-chief-executive-s-office-stanbic-bank
1688,Business Manager at Moniva,https://www.myjobmag.co.ke/job/business-manager-moniva
1689,Head of E-Business Settlement at Access Bank Kenya,https://www.myjobmag.co.ke/job/head-of-e-business-settlement-access-bank-kenya
1690,Business Development Manager at Kenya Institute of Supplies Management,https://www.myjobmag.co.ke/job/business-development-manager-kenya-institute-of-supplies-management
1691,Business Development Manager at Noble Manhattan Kenya,https://www.myjobmag.co.ke/job/business-development-manager-noble-manhattan-kenya
1692,Business Executives at Kenya Red Cross Society,https://www.myjobmag.co.ke/job/business-executives-kenya-red-cross-society
1693,Business Manager- Agency at Kenya Red Cross Society,https://www.myjobmag.co.ke/job/business-manager-agency-kenya-red-cross-society
1694,High School Business Studies Teachers at Nova Pioneer,https://www.myjobmag.co.ke/job/high-school-business-studies-teachers-nova-pioneer
1695,Business Development Executive at Delsco,https://www.myjobmag.co.ke/job/business-development-executive-delsco-1
1696,Business Analyst at R4Kenya,https://www.myjobmag.co.ke/job/business-analyst-r4kenya
